X1,log(X1),X2,log(X2),Y,X3,X4,log(X4),X5,log(X5),X6,X8,X9,X10,X11,X12,X13,X14,X16,X17,X18,log(X18),X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31
1620,7.390181428,607,6.408528791,173.3,479.6,61436,11.02575126,289977,12.57755689,10.8,41.9,40.3,43.3,2.37,49.4,10,24.3,14.4,24.1,27.3,3.306886702,64.5,5.4,74.3,25.36777766,53.5,30.1,14.6,92.5076629,2.659033479,2.08654441,0.351601956,47.825159,3.772833827
32,3.465735903,15,2.708050201,213.5,403.2,31740,10.36533299,8398,9.035748861,26.5,34.9,34.8,34.9,2.98,49.8,42,21.7,0,39.2,5.2,1.648658626,54.9,7.3,40.5,32.9,28.6,36.7,24.8,66.8073306,17.2293224,0,13.41933928,48.44877345,5.448065173
70,4.248495242,31,3.433987204,179.9,409.2,47158,10.76125894,15963,9.678028823,13.9,38,37.8,38.1,2.62,55.3,29.2,33.7,5.6,43.4,13,2.564949357,54.8,6.7,66.4,52.9,48.7,29,14.7,92.9941143,3.898487438,0.101259414,1.06955256,58.55774444,6.768874747
173,5.153291594,87,4.465908119,241.9,476.3,29297,10.2852404,33322,10.41397312,34,34.7,32.4,36.8,2.6,31.1,12.9,26.3,2.7,25,13.8,2.624668592,45.1,15.3,42.8,33.4,28.8,46.8,32.4,33.12427891,64.04165311,0.745495962,1.538325001,31.49733484,4.919773478
1962.667684,7.58205989,50,3.912023005,152.7,453.5494221,52444,10.86750121,20834,9.944341547,11.6,43,41.7,44.4,2.4,59.1,21.7,31.1,5.9,35.7,13.8,2.624668592,64.5,4.3,74.8,56.1,46.5,33.2,14.3,98.26320587,0.407810776,0.38861968,0.196708727,55.92544836,5.655206776
383,5.948034989,136,4.912654886,165.4,491.9,45807,10.7321922,54659,10.90886916,12.9,47.4,46.2,48.4,2.18,54.1,7.8,24.7,14.3,33.1,20.1,3.000719815,57.7,7.7,64,46.6,36.7,37.7,18.1,96.6573969,0.481173845,0.900142706,0.075011892,49.67789586,5.103569855
139,4.934473933,52,3.951243719,191.5,536.7,45889,10.73398072,19414,9.873749734,15.2,42.4,40.8,44.7,2.37,52.9,18.1,29.3,5.7,33.6,11.9,2.4765384,52.1,6.8,68.1,50.2,43.4,38.3,19.7,92.93792539,3.561741978,0.404278184,0.204697815,53.84514436,3.962879358
124,4.820281566,56,4.025351691,176.6,443.1,52367,10.8660319,20498,9.928082599,9.9,42.3,40.6,44.1,2.36,57.1,15.1,33.6,7.6,40.6,15.2,2.721295428,66.5,3.3,80.6,52.03904919,51,31.5,12.6,97.07208299,1.522129042,0.077560715,0.334480586,52.96595297,4.378496716
1780,7.484368643,748,6.617402978,169.1,418.7,44976,10.71388429,362895,12.80186882,18.4,39.3,37.6,41,2.39,45.5,8.9,24.2,7.5,25,17.2,2.844909384,42.34745148,9.9,65.4,49.2,41.9,37,19.8,88.36862152,1.084691648,2.511062567,2.227356747,44.09409512,4.213583027
728,6.590301048,285,5.65248918,193.7,486.8,48018,10.77933122,141425,11.85952482,15.6,37.8,36.7,38.6,2.78,48,18.4,30.1,4.2,31.4,12.1,2.493205453,53.5,9.1,62.3,48.3,42,32,18.2,72.28382951,21.82603998,2.261935227,1.314367767,48.31017873,5.060304916
903,6.805722553,392,5.97126184,197.6,453.5,36012,10.4916075,201793,12.2149977,26,33.3,31.6,35.6,2.68,35.2,20,38,7.3,31.1,12.7,2.541601993,48.6,12,56.6,40.98957181,32.6,38.9,23.4,39.07328196,54.83056868,1.706981435,1.15504419,34.5491049,6.251597303
44,3.784189634,19,2.944438979,179.8,404.1,43344,10.67692356,9516,9.160729871,15,39.1,37.9,39.5,2.44,46.3,17.3,59,0.4,24.1,17.4,2.856470206,63.5,7.1,57.2,44.2,33.7,28.8,14.4,92.82062207,0.287601193,1.363442693,0.223689817,43.99577725,2.808716707
2353,7.763446389,876,6.775366091,152.6,399.5,57720,10.96335901,674836,13.42222498,17.7,34.7,33.8,35.6,2.63,41.5,12.8,25,19.1,26.1,23.8,3.169685581,62.7,9.3,56.5,48.8,44.6,29.6,21.3,55.6263856,12.74804978,14.6299759,13.56028125,38.47522277,5.344239425
3648,8.201934351,1186,7.07834158,140,447,100806,11.52095316,765135,13.54780757,7.5,39.5,38.2,40.8,2.85,51.9,11.7,25.5,16.2,16.5,27.1,3.299533728,64.1,6.7,76,63.8,55.7,25.8,13.2,54.97635332,2.596259538,26.55813637,9.447451755,53.65425415,5.015576324
207,5.332718793,79,4.369447852,174.4,457.3,43043,10.6699549,37325,10.52741862,16.4,42.1,40.3,43.6,2.65,51.2,12.9,33.5,2.2,39.4,9.3,2.2300144,53.4,9,63.9,48,39.2,39.2,20.9,89.37510092,5.592335432,1.014586361,2.196027773,52.90479346,3.572800615
13,2.564949357,6,1.791759469,170,399,34326,10.44365836,3423,8.138272639,34.8,29.4,29,30,3.24,41,58.2,17.2,0.6,28.8,14.4,2.667228207,48.7,14.7,36.6,27.9,19.7,48.8,36.4,31.29726585,0.959860384,0,0,41.80952381,5.882352941
17,2.833213344,6,1.791759469,140,405.2,45710,10.73007237,2359,7.765993079,10.2,47.6,46.1,49.8,2.14,66.7,10.8,38.4,8.6,35.1,18.1,2.895911938,64.7,1.2,78.8,56.7,41.6,31.9,11.3,93.25074754,1.324220419,1.238786843,0.55531824,60.82474227,4.047619048
2947,7.988542983,1007,6.914730893,176.4,490.7,75176,11.22758731,687263,13.44047232,8.1,36.6,35.7,37.5,3.02,54.7,13,33.8,10.9,27,21.2,3.054001182,64,7.8,77.6,67.1,61.8,23.2,13.3,74.80624858,11.08706935,5.003252948,6.280455266,60.70604543,5.115003933
74,4.304065093,23,3.135494216,137.9,402.1,58487,10.97655979,16510,9.711721537,9.4,49.4,49.7,49,2.2,59.2,16.9,41.4,13,25.5,20.4,3.015534901,63.8,5.6,71.8,54.05733948,45.9,28.1,15.2,95.8860955,0,0.963617271,0.148248811,53.94179533,4.06824147
225,5.416100402,82,4.406719247,177.3,503.5,59282,10.990061,35385,10.47404328,10.7,42.6,41,44,2.66,54.7,10.7,47.3,4.5,34.7,15.2,2.721295428,53.8,7.9,69.9,51.4,45.9,33.9,15.7,82.58469187,12.74135738,0.994334605,1.008787143,56.73692428,2.100668394
146,4.983606622,71,4.262679877,183.6,404,40189,10.60134861,20848,9.945013299,17.8,51.7,50.8,52.5,2.24,52.7,27.3,33.9,2.2,31.6,11.3,2.424802726,40.9,8.9,55.8,33.1,25.9,50.9,24.1,89.40663599,0.305158634,1.889077258,2.286267861,48.96703297,5.889178996
248,5.513428746,105,4.65396035,172.7,423.7,44531,10.70394085,45668,10.72915311,15.1,42.5,40.7,44.1,2.36,51.4,9.9,50.5,5.2,51.7,9.1,2.208274414,48.6,8.1,70.5,51.5,45.9,38.2,17.9,92.1491744,5.284712238,0.457456542,0.411710887,55.09433962,6.823375775
77,4.343805422,36,3.583518938,242.8,498.8,30872,10.3376049,13275,9.493637846,30.4,40.7,39.4,42.9,2.45,51.9,23.5,40.2,0.9,36.2,6.6,1.887069649,45.75743029,9.6,47.3,36.2,32.7,51.8,33.7,94.28805481,3.232052428,0.305332142,0.223413762,56.8843594,6.742424242
12,2.48490665,6,1.791759469,234.9,464.8,28716,10.26520974,1639,7.401841579,32.3,47.9,44.4,49.9,2.42,40,16.8,50.3,7.2,43.9,6.3,1.840549633,35.67172463,12.1,51.4,27.4,21,46.2,22.1,40.03486345,58.86112725,0.522951772,0.290528762,37.34087694,0.56980057
161,5.081404365,60,4.094344562,156.8,431.5,38221,10.55114038,29457,10.29068685,22.7,41.6,39.8,43,2.38,54.1,24,39.2,3.7,31.4,15.6,2.747270914,51.8,9.9,48.5,32.5,25.3,41.9,24.4,68.5770141,0.246938985,0.380697603,0.305244024,49.55752212,7.388908026
7334,8.900276349,2355,7.764296006,135,420,97219,11.48472144,1918044,14.46681647,8.5,36.8,35.9,37.8,2.95,53.2,10.6,25.8,16.8,15.2,26.1,3.261935314,61.9,7.7,74.1,51.97670045,57.3,24.8,14.2,48.30471231,2.585982167,33.76090451,9.834279814,56.30311056,5.541784514
53,3.970291914,22,3.091042453,228.4,540.3,46708,10.75167074,8769,9.078978054,16.2,41.1,39.8,41.6,2.46,60.3,22.4,43.1,0.9,47.2,6.6,1.887069649,51.5,14.6,66.7,51.5,47.7,33.7,17.6,99.0549926,0,0.011385631,0.375725834,57.60992108,5.038961039
309,5.733341277,120,4.787491743,153.3,396.2,43484,10.68014833,97653,11.48917566,24.8,27.5,26.2,29.6,2.48,39.1,2.7,11.3,13.7,21.8,23.2,3.144152279,55,5.6,82.4,70.1,58.2,19.9,8.7,86.72084754,4.348637358,6.119191019,0.910155805,43.44441603,3.135414054
205,5.323009979,134,4.8978398,185.9,296,45448,10.72432409,58615,10.97874592,14.3,39.7,38.4,40.9,2.62,57.6,13.6,32.3,5.1,33.1,11.8,2.468099531,56.8,6.1,66,50.1,42.9,32.4,15.7,90.95564592,0.976572469,1.444442554,0.515507767,57.9788197,4.480398258
293,5.680172609,128,4.852030264,179.6,439.3,46610,10.74957039,52076,10.86045947,12.2,41.8,40.1,43.1,2.48,56.3,13.9,43.2,8.4,49.9,7.7,2.041220329,57.9,7.6,70.1,53.7,47.5,35.3,18.7,97.64687906,0.643670257,0.311330125,0.206280083,54.6273664,6.68786915
70,4.248495242,22,3.091042453,153.1,515.6,56616,10.94404691,9744,9.18440699,10.1,47.1,47,47.5,2.18,64.2,20.2,30.5,10.8,33.8,15,2.708050201,58.6,1.6,78,55.9,43.4,31.7,11.1,91.08030896,0.084647127,0.126970691,0.402073855,58.05384979,6.094022055
227,5.424950017,80,4.382026635,174.3,501,36810,10.51352483,35827,10.48645708,20.1,40.6,38.7,42.7,2.57,49.8,21.7,29.1,2.8,33.8,9.9,2.292534757,49.6,10.9,58.5,44.9,39.7,39.3,22.9,68.09951624,30.46579129,0.09398756,0.05252246,49.69862227,5.236239649
88,4.477336814,42,3.737669618,171.7,369.9,44395,10.70088213,14977,9.61427097,13.6,50.8,50.5,51.1,2.16,58.5,14.2,28.8,4.5,30.2,18.9,2.939161922,54.1,7.2,65.9,59.87840069,37.2,44.1,21,86.37873754,0.664451827,0.445182724,0.252491694,52.79664691,5.547054323
1962.667684,7.58205989,174,5.159055299,165.2,453.5494221,76489,11.24490222,131311,11.78532383,6,35.6,35.3,36,2.82,60.5,16.1,26.8,9.2,28.9,20.4,3.015534901,71.2,5.2,81.3,69.1,62.1,23.3,12.1,94.5637224,1.013279872,1.019496313,1.018719258,62.21363084,6.296560212
165,5.105945474,60,4.094344562,193.7,541.3,40235,10.60249254,23058,10.04576806,20.4,42.5,41.5,43.9,2.6,51.1,23.8,39.6,1.5,44.7,8.7,2.163323026,47.8,10.3,59.7,40.9,37,43.7,22.4,96.5739864,0.791942842,0.279762417,0.16785745,51.59301131,4.211869815
703,6.555356892,305,5.720311777,186,445.1,41948,10.64418603,121707,11.7093718,15.9,41.3,39,43.4,2.4,48.2,21.2,40.9,4.6,41.2,10.5,2.351375257,51.4,8.7,65.4,46.9,43.1,40.1,21.1,87.02253254,7.479233436,0.710478122,0.530610243,47.42739538,4.974134501
1436,7.26961675,564,6.335054251,155.2,391.5,42360,10.6539598,459863,13.0386839,28.1,30.3,29.6,30.9,3.36,47.5,21.1,33.5,3.3,25.2,9.5,2.251291799,52.5,12,43.1,35.2,31.6,46.3,35,80.86791048,1.728068224,3.397770647,9.105505547,52.4099723,6.825864335
1962.667684,7.58205989,20,2.995732274,254.3,453.5494221,40714,10.61432729,4478,8.406931797,19,48.7,48,49.2,2.25,41.8,6.1,42.3,0,31.2,6.8,1.916922612,48.1,15.4,58.1,39.6,36.4,43.2,21.6,66.68856767,1.314060447,4.095488392,4.358300482,34.42211055,9.518477044
162,5.087596335,63,4.143134726,159.3,432.5,50172,10.82321238,34980,10.46253175,15.4,33.8,32.3,36.2,2.8,58.4,33.9,35.2,5.7,44.1,9.9,2.292534757,60.3,6.2,61.8,48.6,42.9,26.4,12.8,97.53767104,0.698573985,0.31464696,0.868887478,58.46671592,9.544766882
15470,9.646657944,5780,8.662158962,146.6,401.4,53929,10.89542365,4167947,15.24293415,17.1,35.6,34.5,36.8,2.75,47.1,16.7,30.5,8.3,23,19.5,2.970414466,58.4,7.7,63.1,51.4,44.1,31.4,19.8,79.58076654,5.221043651,3.78901398,6.188306389,47.03650145,5.392191187
297,5.693732139,127,4.844187086,215.7,512.2,49400,10.8077057,50375,10.8272503,12.9,40.7,40,41.8,2.28,46,11.7,35.6,7,31.8,16.5,2.803360381,55.7,8.7,71.9,55.2,50.2,32.5,15.3,82.83177307,10.49057817,1.605126763,1.7216441,42.83269148,4.425228891
151,5.017279837,64,4.158883083,216.5,511.9,38376,10.55518754,25768,10.15688869,25.5,37,36.2,38.6,2.26,32.3,12.6,24.6,1.2,43.2,9.1,2.208274414,60.86057289,8.2,56.2,41.6,37.3,46.8,30.8,52.74441878,41.78598922,1.058506543,1.454965358,37.85330948,5.312389693
272,5.605802066,119,4.779123493,215.7,509.8,37758,10.53895265,39485,10.58367613,19.9,42.1,40.4,43.9,2.41,50,21.9,32.4,5.2,34.4,10,2.302585093,48.5,10,57,39.8,36,48.1,28.3,97.50592029,0.47614249,0.438353404,0.151156346,47.2534908,4.6247512
87,4.465908119,39,3.663561646,203.5,467.2,56444,10.94100428,17615,9.776506091,14.1,36,35.7,37.1,2.65,53.3,18.6,36.2,4.8,30.7,10.1,2.312535424,55.3,3.3,64.9,52.29238982,42.5,31.4,17.4,86.9474417,4.548091426,0.295857988,5.737324516,57.2702332,5.812641084
466,6.144185634,171,5.141663557,176.3,490.1,56728,10.94602319,78444,11.27014027,11.7,44.2,43.3,45.1,2.66,54.5,17.5,40.1,5.3,35.5,15.1,2.714694744,50.9,9.8,66.2,49.1,38.9,33.7,16,90.39008962,6.425935688,0.882973115,0.421718503,55.87154667,6.279473815
48,3.871201011,18,2.890371758,142.7,443.6,49625,10.81225002,7008,8.854807633,12.9,47.3,46.2,47.8,2.18,56.4,7.8,40.6,10.8,38.9,14.2,2.653241965,60.6,4.9,73.7,54.68990818,39.6,37.3,15.8,96.50624386,1.361021468,0.126280342,0.575277115,49.32749453,6.177606178
169,5.129898715,50,3.912023005,158.1,536.1,44653,10.70667677,31408,10.35481792,18.6,36,35.5,36.6,2.66,47.5,9.3,23.2,8.9,28.6,18,2.890371758,55,8.2,66.3,50.9,40.6,28.9,15.4,94.64441642,2.263833641,0.278128133,0.417192199,50.8388959,3.509433962
89,4.48863637,39,3.663561646,189.1,434.7,38419,10.55630741,15871,9.672248824,23.1,43.3,41.3,46.2,2.52,44.8,29.4,34.7,3.7,34.7,11.5,2.442347035,41,10.2,58.7,42.2,34,37.2,18.9,77.94741844,17.97275895,1.672473868,0.411783339,50.17760329,4.887361588
51,3.931825633,22,3.091042453,178.9,440.7,48216,10.7834462,7228,8.885717652,10.3,45.9,45,47.7,2.25,56.2,8.6,46.1,11.5,44.7,11.9,2.4765384,62.5,3.2,75.5,53,43.4,38,14.2,98.46485322,0.363587396,0.323188796,0.175060598,51.62589037,4.989154013
814,6.701960366,360,5.886104031,200.6,471.1,42029,10.64611514,135959,11.82010865,18.2,41,39.8,42,2.44,48.4,16.1,34.7,5.1,36.4,11.5,2.442347035,54.1,10,64.9,47.8,43.6,40.9,23.2,86.24101968,8.512939698,0.724272256,1.196401295,46.15847762,5.319358009
70,4.248495242,24,3.17805383,151.7,478.3,61750,11.03084925,11745,9.371182897,7.9,38.4,36.6,40.5,2.57,65.2,13.4,33.7,10.9,37.1,15.4,2.734367509,68.2,2.4,78.7,60.3,46.8,28.3,11,97.33003497,0.059711678,0.324149109,0.818903011,63.45640569,6.586310805
55,4.007333185,16,2.772588722,137.6,447.7,125635,11.74113616,13892,9.539068414,3.2,37.7,37.1,38.6,2.57,55.3,4.1,17.5,37.5,7.5,34.4,3.538056564,72,4.2,92.3,78.2,70.7,13.5,2.7,77.63751127,2.126540427,11.42921551,3.554253081,53.27138986,3.066180935
84,4.430816799,31,3.433987204,169.8,463.3,52513,10.86881604,13134,9.482959567,12.3,44.6,44.3,45.2,2.58,52.2,19.5,31.6,10.2,36.4,14.4,2.667228207,55.9,6.6,65.3,49.6,42.3,33.5,16.8,85.78382901,8.252833346,0,1.026850232,53.72776334,6.25698324
55,4.007333185,25,3.218875825,155.7,344.1,34206,10.44015635,18793,9.841239739,26,31.5,30.2,35.1,3.14,41.1,35.3,38.5,0.9,33.8,7,1.945910149,46.4,5.2,47.2,28.9,23.7,38.3,24.9,73.27168648,4.183179216,0.445838838,21.2681638,51.79390905,8.13579163
155,5.043425117,63,4.143134726,186.4,457.3,30636,10.32993107,26395,10.18092988,29.4,39.3,37.2,41.1,2.5,42.9,30.7,38.5,1.8,43.5,9.3,2.2300144,47,8,46.9,34.7,30.4,45.3,30.3,50.40722642,47.29009329,0.255442026,0.636754035,42.03120513,4.979184013
40,3.688879454,12,2.48490665,102.6,283.5,48940,10.79835034,16067,9.684522758,14.9,34.3,34.1,34.8,2.34,43,10.2,20.2,13.1,17,40.4,3.698829785,49.22311088,7.8,69.1,27.80495953,35.3,22.2,13.4,95.66161907,0.715609226,0.626158073,0.421698294,42.22999841,6.455696203
413,6.023447593,128,4.852030264,161.7,471.5,90640,11.4146509,123355,11.72282166,5.4,33.8,33.5,34,3.11,60.5,13.4,33.7,9,24.6,22.6,3.117949906,69.8,6,82.6,38.62479653,66.6,20.4,11.6,83.78819687,6.52387617,3.216535039,4.275384051,66.72032402,5.284618101
44,3.784189634,20,2.995732274,220.5,472.2,42624,10.66017275,6561,8.788898309,14.1,44.8,43.3,47.6,2.19,53.5,20,53.4,2,39.5,10.6,2.360854001,43.8,8.7,71.6,55.8,48.2,34.3,16.5,94.22095467,5.028519964,0,0,53.59602142,5.213270142
72,4.276666119,29,3.36729583,184.3,456.6,37633,10.5356366,13048,9.476390144,23.7,41,40,42.1,2.63,54.3,16.4,43.8,1.6,45.9,5.8,1.757857918,48.4,12,56.2,42.8,39.5,44.5,27.4,97.15883331,0.43070878,0.015112589,0,54.02644231,8.863399374
652,6.480044562,325,5.783825182,182.8,371,57719,10.96334169,149568,11.91550642,10.4,41.7,41,42.6,2.55,54.1,12.5,35.6,7.2,36.2,12.2,2.501435952,56.4,8.3,77,59.7,55.4,31.1,14,94.60833843,2.322582361,0.616873621,0.607567338,54.45138818,6.102216567
1962.667684,7.58205989,99,4.59511985,208.4,453.5494221,42221,10.65067301,33314,10.41373301,18,39.4,37,41.9,2.47,50.3,17.3,31.6,3.9,32.1,11.2,2.415913778,53.8,8.7,64.2,48.2,42.8,36.8,19.2,85.46395975,5.116428739,0.91855839,0.435876433,47.39858578,6.411140218
307,5.726847748,113,4.727387819,165.1,449,65793,11.09426873,61897,11.03322699,8.2,40.6,38.7,42.1,2.63,61.1,15.7,32.5,9.4,33.8,17,2.833213344,63.1,5,79.9,65,58.9,25.7,10.8,94.57660464,1.568981064,2.077219444,0.222969096,62.31263383,4.717612918
198,5.288267031,89,4.48863637,185.1,426.3,42000,10.6454249,38012,10.54565718,19.4,40.9,39.5,42.5,2.55,45.6,18.6,32.1,6.4,34.9,10.7,2.370243741,51.9,10.2,63.4,47.5,42.1,39.3,21.5,61.70867604,30.00530645,0.644733351,5.444414964,46.41282285,5.557586837
78,4.356708827,30,3.401197382,181.5,480.2,39377,10.58093717,13027,9.474779406,15.8,37.6,36.6,38.4,2.41,48.8,18.7,47.6,3.1,29.9,13.1,2.57261223,57.6,7.5,59.5,4.006179,38.2,35.9,18.5,82.82413741,9.135126919,0.531995744,4.537163703,45.51036071,6.288032454
483,6.180016654,190,5.247024072,191.5,501.8,48824,10.79597727,68879,11.14010662,14.7,46.4,44.7,47.9,2.27,53.4,15.8,32,6.5,27.7,15.7,2.753660712,51.8,10.2,65.2,42.9,31.1,38.7,17,88.87553497,6.424048778,1.229700416,0.990795568,49.27109758,4.194102491
181,5.198497031,72,4.276666119,166.6,420.8,41587,10.6355429,36770,10.51243757,22.1,37.2,36.5,38.2,2.7,50.4,20.2,49,2,35.4,11.7,2.459588842,56.2,6.4,52,40,36.3,35.7,22.2,80.4114979,10.19181376,2.084813378,2.877206405,49.71603647,8.922207202
176,5.170483995,106,4.663439094,223.4,367.3,38528,10.55914053,39718,10.58955976,21.9,39.8,37.8,41.5,2.46,47.5,12.2,35.6,5.9,32.4,9,2.197224577,41.3,11,59.7,43.7,40,42.3,22.9,92.66962744,5.418208734,0.47125586,0.180113496,49.41654648,3.651138835
36,3.583518938,13,2.564949357,191.4,417.3,73998,11.21179334,9362,9.144414222,9.9,36.6,36.4,36.8,3.1,46.5,6.3,44.6,4.6,27.2,19.7,2.980618636,59.3,10.7,64.4,51.7,48.1,20,9.2,73.24529479,0,3.202661953,1.195799106,52.05980066,5.470675209
77,4.343805422,33,3.496507561,195.5,457.7,44119,10.69464581,15050,9.61913327,18.9,37.1,33.7,42.2,2.43,47.9,29.8,43.5,2.3,40.2,6.1,1.808288771,49.7,7.8,60.9,46.4,41.7,38.7,22.5,84.56202933,12.94094332,0.158541419,0.039635355,50.4494786,4.645550528
333,5.80814249,136,4.912654886,183.6,454.3,33876,10.43046208,63724,11.06231654,29,39.2,38,40.3,2.7,45.3,22.7,36.4,2.7,33.2,9,2.197224577,53.8,10.4,51.2,37,31.2,43,25.6,61.23401124,25.71195967,0.394532901,8.516900725,46.21993127,5.0513461
418,6.035481433,178,5.18178355,219.5,523.2,32767,10.39717719,63782,11.0632263,26,42,40.8,43.3,2.45,52.1,16,31.7,5.8,41.2,8.6,2.151762203,50.4,9.1,60.1,34.5,28.8,45,23.8,96.26149132,0.98687829,0.634870747,0.572012257,49.29082171,6.00624025
60,4.094344562,30,3.401197382,207.4,410,33202,10.41036539,10513,9.260367866,23.7,41.3,40.1,42.9,2.66,56.8,10.5,43.1,1.2,39.6,6.9,1.931521412,49.9,10.9,56.8,39.7,33.7,44.6,24.7,89.48482061,0.165593376,2.861085557,2.5574977,56.99136868,3.421727973
97,4.574710979,37,3.610917913,190,521,45709,10.73005049,13428,9.505097358,13.6,42.8,42.1,44.4,2.39,56.5,17.7,37.1,11.5,38.6,11.1,2.406945108,57.7,6.7,62.2,41.9,35.9,46.2,24.8,97.74701811,0.544838757,0.16197909,0,54.57013575,6.40518172
304,5.717027701,113,4.727387819,168.3,485.2,40957,10.62027801,46500,10.74720759,16.3,43.5,42.2,44.5,2.46,53,24.8,44.5,5.7,50.2,8.2,2.104134154,53.2,6.4,63.3,44.3,39.5,39.6,18.9,97.32833423,0.719871452,0.482056776,0.203535083,51.21833921,5.671766053
605,6.405228458,236,5.463831805,175.4,436.2,61157,11.02119961,163632,12.00537528,11,35.7,34.5,36.5,2.95,57.6,16.6,34.4,4.9,29.7,14.9,2.701361213,62.7,6.5,65.6,55.2,48.2,24.9,14.4,81.29735512,9.243718881,0.609329038,4.975868787,62.54724327,5.889593045
286,5.655991811,117,4.762173935,196.7,492.4,42477,10.65671803,46222,10.74121115,16.9,40.8,39.3,42.2,2.45,53.7,17.1,38.4,5,39.5,8.5,2.140066163,52.3,6.7,65.9,51.5,46.2,34.9,18.8,90.13070209,5.943935681,0.472935208,0.485833441,51.64858769,4.65182921
1962.667684,7.58205989,74,4.304065093,169.5,453.5494221,50685,10.83338529,32775,10.39742131,11.8,41.2,40,42.5,2.43,57.5,16.2,35.1,4.4,38.6,11.6,2.451005098,63.6,5.8,71.3,53,44.5,37.6,18.8,97.19980584,0.543049572,0.503610218,0.260906498,55.11533853,5.734925549
73,4.290459441,35,3.555348061,167.3,345.6,29782,10.30165946,21903,9.994378893,38.8,32.3,30.8,35.2,3.51,44.3,24.7,49,0.5,35.5,6.4,1.85629799,31.7,11.5,27.2,20.7,18.8,45.3,34.1,94.7913826,1.649850014,0.063630579,2.854285974,52.81829642,4.799131379
81,4.394449155,23,3.135494216,125.2,373.1,66846,11.11014675,24130,10.09121116,8.4,40.1,39.8,40.5,2.46,51.2,10.7,30.3,10.3,20.5,34.2,3.532225644,35.01018381,4,77.4,68.1,46.4,19.1,10.1,94.89112937,0.419384902,1.037871728,1.923239854,50.77934471,4.116913206
970,6.877296071,365,5.899897354,177.6,450.4,53799,10.89301016,298612,12.60690035,14.7,32.9,31.9,33.8,2.76,51,8.1,32,9.2,29.6,21.4,3.063390922,65,6.8,72.9,61.9,54.4,23.5,13.7,79.74433568,13.4846651,2.994075553,0.86424734,53.0572913,4.947730667
1149,7.046647278,405,6.003887067,169.7,509.4,60851,11.01618353,186818,12.13789016,8.9,42.7,41.5,43.6,2.42,55.6,8.9,32,10.3,34.9,21.1,3.04927304,60.8,5.9,81,64.7,58.5,27.6,11.2,96.32611517,1.163773837,1.079762398,0.135710785,55.70519362,4.004308281
46,3.828641396,16,2.772588722,139,472.7,50919,10.83799141,6414,8.76623838,14,46.5,44.2,48.1,2.27,66,11.2,19.6,5.7,33.1,12.8,2.549445171,63.4,1.6,76,58.1,38.1,31,12.2,98.18069689,0.123342584,0.277520814,0.493370336,60.12052464,8.048993876
8287,9.022443301,3265,8.091015042,144.3,422.3,52225,10.86331659,1422789,14.16812959,14.9,44.1,42.3,45.8,2.54,46.9,17.7,28.9,8.8,25.5,21.1,3.04927304,54.3,9.5,60.5,45.8,36.5,35.5,19.5,74.98799686,17.97243412,2.503905553,2.180944963,45.4432712,5.134424767
78,4.356708827,30,3.401197382,211.7,578.6,42892,10.66644061,9316,9.139488631,14.1,45.9,45.6,46.2,2.44,61.1,22.7,43.6,2.5,46.9,4.9,1.589235205,49.8,6.7,67.4,49.7,44,40.9,20.7,97.6900149,0.191611667,0.404513519,0.010645093,59.77522216,1.418067227
53,3.970291914,20,2.995732274,140.9,383.5,45578,10.72718042,12819,9.458683724,15.1,36.3,35.5,37.2,2.75,65.3,19.2,39.2,5.6,34.2,14.9,2.701361213,54.6,6,67.4,51,37.4,32.4,16.5,93.68868289,0.355349556,0.084974894,2.811896485,69.2651329,6.445533358
65,4.17438727,28,3.33220451,215.1,525.3,42288,10.65225864,9512,9.160309438,16.9,41.8,40.1,43,2.5,60.1,13.6,40.1,5.5,39.9,6.1,1.808288771,52.4,8.4,63.9,47.1,41.3,41.9,22.5,97.77894737,0.442105263,0.273684211,0.031578947,57.86113328,7.128810226
940,6.845879875,347,5.84932478,190.7,527.2,54271,10.90174529,173533,12.06412306,14.1,37,35.1,38.4,2.71,48.8,15.5,25.9,7.6,33.5,14.1,2.646174797,56.5,8.4,69.2,49.6,42.1,38.7,20.5,67.20882077,24.31198343,2.091334383,1.491956179,50.31450694,6.068779501
104,4.644390899,43,3.761200116,233.2,564.5,43799,10.68736627,15620,9.656307423,18.3,41.3,39.5,42.9,2.57,54.1,26.4,47.6,1.4,44.6,6.9,1.931521412,58.2,6.6,65.2,50.3,46,37.7,20.6,93.31607894,3.487544484,0,1.65642187,53.00400534,5.429997065
25,3.218875825,14,2.63905733,217.7,431.6,37581,10.53425388,3910,8.271292653,19.4,52.3,42.4,45.4,2.34,58.7,26.9,27.6,13.1,41.9,11,2.397895273,53.8,7.4,56,39.7,28.4,37.4,18.6,96.6047088,0.570012392,0,0.470879802,54.64772054,5.076142132
1962.667684,7.58205989,727,6.588926478,166,453.5494221,52862,10.87544002,446903,13.01009685,15.4,37.6,36.8,38.4,2.58,47,15.9,28.7,7.8,24,18.2,2.901421594,59.6,9.1,65.4,51.75203926,45.7,28.1,15.6,80.45763518,2.406331677,5.309883017,5.805723428,45.20183955,5.642578635
